,Date_Time,ODBA,X_static,Y_static,Z_static,X_dynamic,Y_dynamic,Z_dynamic,Label
0,2017-09-20 20:06:42,0.121305,-0.697453,0.651771,0.142023,0.0138533,0.0435293,-0.0639227,Non directed motion
1,2017-09-20 20:06:42,0.118864,-0.697765,0.651249,0.142648,0.0180653,0.0401507,-0.060648,Non directed motion
2,2017-09-20 20:06:42,0.116319,-0.698077,0.650728,0.143169,0.0183773,0.040672,-0.0572694,Non directed motion
3,2017-09-20 20:06:42,0.113255,-0.698285,0.650364,0.143533,0.0185853,0.044936,-0.0497334,Non directed motion
4,2017-09-20 20:06:42,0.113671,-0.698493,0.650364,0.143741,0.0226933,0.048836,-0.0421414,Non directed motion
5,2017-09-20 20:06:42,0.117675,-0.698493,0.650364,0.143845,0.0265934,0.044936,-0.0461454,Non directed motion
6,2017-09-20 20:06:42,0.133323,-0.698441,0.650364,0.143845,0.0343414,0.044936,-0.0540452,Non directed motion
7,2017-09-20 20:06:42,0.109563,-0.698389,0.650468,0.143741,0.0381894,0.044832,-0.0265412,Non directed motion
8,2017-09-20 20:06:42,0.099632,-0.698285,0.650676,0.143377,0.0498853,0.036824,0.0129227,Non directed motion
9,2017-09-20 20:06:42,0.115128,-0.698129,0.650988,0.143013,0.0497293,0.028712,0.0366867,Non directed motion
10,2017-09-20 20:06:42,0.122567,-0.697869,0.651353,0.142649,0.0415693,0.0244467,0.0565507,Non directed motion
11,2017-09-20 20:06:42,0.133901,-0.697557,0.651771,0.142285,0.0412573,0.0201293,0.0725147,Non directed motion
12,2017-09-20 20:06:42,0.129788,-0.697245,0.65224,0.141817,0.0292453,0.00796001,0.0925826,Non directed motion
13,2017-09-20 20:06:42,0.138149,-0.696881,0.652761,0.141193,0.0210813,-0.00436131,0.112707,Non directed motion
14,2017-09-20 20:06:42,0.166021,-0.696464,0.653231,0.140673,0.012864,-0.0243306,0.128827,Non directed motion
15,2017-09-20 20:06:42,0.169209,-0.696047,0.653752,0.139996,-0.00315327,-0.036552,0.129504,Non directed motion
16,2017-09-20 20:06:42,0.186581,-0.695525,0.654273,0.139267,-0.0153746,-0.0487733,0.122433,Non directed motion
17,2017-09-20 20:06:42,0.196409,-0.694952,0.654899,0.138537,-0.023848,-0.0571986,0.115363,Non directed motion
18,2017-09-20 20:06:42,0.19423,-0.694483,0.655472,0.13786,-0.00861748,-0.089072,0.0965401,Non directed motion
19,2017-09-20 20:06:42,0.24285,-0.694013,0.655941,0.137079,-0.0364867,-0.0817414,0.124621,Non directed motion
20,2017-09-20 20:06:42,0.314817,-0.693544,0.656411,0.136349,-0.056456,-0.109511,0.148851,Non directed motion
21,2017-09-20 20:06:42,0.316536,-0.693075,0.656827,0.135516,-0.0491253,-0.106027,0.161384,Non directed motion
22,2017-09-20 20:06:42,0.38086,-0.692553,0.657296,0.134683,-0.0457467,-0.137796,0.197317,Non directed motion
23,2017-09-20 20:06:42,0.39454,-0.691928,0.657869,0.133901,-0.061972,-0.130569,0.201999,Non directed motion
24,2017-09-20 20:06:42,0.427716,-0.691355,0.658391,0.13312,-0.0781453,-0.138891,0.21068,Non directed motion
25,2017-09-20 20:06:43,0.402248,-0.690729,0.659016,0.132339,-0.0787707,-0.123816,0.199661,Non directed motion
26,2017-09-20 20:06:43,0.376928,-0.69026,0.659693,0.131505,-0.07924,-0.120593,0.177095,Non directed motion
27,2017-09-20 20:06:43,0.33996,-0.689687,0.660267,0.13062,-0.0759133,-0.113367,0.15068,Non directed motion
28,2017-09-20 20:06:43,0.2992,-0.689061,0.660944,0.129683,-0.0687387,-0.0984441,0.132017,Non directed motion
29,2017-09-20 20:06:43,0.258696,-0.688384,0.661673,0.128693,-0.061616,-0.0913734,0.105707,Non directed motion
30,2017-09-20 20:06:43,0.241592,-0.687707,0.662403,0.127704,-0.0622933,-0.0882026,0.0910959,Non directed motion
31,2017-09-20 20:06:43,0.216692,-0.686977,0.663184,0.126715,-0.0591226,-0.081184,0.0763852,Non directed motion
32,2017-09-20 20:06:43,0.184144,-0.6863,0.663913,0.125569,-0.0481,-0.0741133,0.0619306,Non directed motion
33,2017-09-20 20:06:43,0.159348,-0.685571,0.664695,0.124476,-0.0449293,-0.0669946,0.047424,Non directed motion
34,2017-09-20 20:06:43,0.1385,-0.684841,0.665476,0.123435,-0.0456586,-0.052176,0.0406653,Non directed motion
35,2017-09-20 20:06:43,0.113496,-0.684164,0.666205,0.122445,-0.034636,-0.0490053,0.0298546,Non directed motion
36,2017-09-20 20:06:43,0.088388,-0.683487,0.666883,0.121508,-0.0313133,-0.0379827,0.019092,Non directed motion
37,2017-09-20 20:06:43,0.055684,-0.682809,0.66756,0.120467,-0.0241907,-0.02306,0.00843333,Non directed motion
