,Date_Time,ODBA,X_static,Y_static,Z_static,X_dynamic,Y_dynamic,Z_dynamic,Label
0,2017-09-07 20:36:21,0.0180613,0.583092,0.830076,0.150029,0.006708,0.00582399,-0.00552933,Non directed motion
1,2017-09-07 20:36:21,0.00662134,0.583249,0.830128,0.150343,0.00265068,-0.00202798,-0.00194268,Non directed motion
2,2017-09-07 20:36:21,0.00984931,0.583301,0.830128,0.15102,-0.00130132,-0.002028,-0.00651999,Non directed motion
3,2017-09-07 20:36:21,0.0117186,0.583667,0.830076,0.152061,0.00223332,0.00192398,-0.00756133,Non directed motion
4,2017-09-07 20:36:21,0.00469869,0.583876,0.830128,0.152947,0.002024,-0.00202798,-0.000646708,Non directed motion
5,2017-09-07 20:36:21,0.017336,0.583876,0.830284,0.153728,0.00202398,-0.006084,-0.00922798,Non directed motion
6,2017-09-07 20:36:21,0.0138107,0.583772,0.830597,0.154041,-0.00177198,-0.00639735,-0.00564133,Non directed motion
7,2017-09-07 20:36:21,0.0188493,0.58372,0.831067,0.154303,0.00218,-0.0107667,-0.00590268,Non directed motion
8,2017-09-07 20:36:21,0.0191106,0.583668,0.831276,0.154303,0.002232,-0.007076,-0.00980264,Non directed motion
9,2017-09-07 20:36:21,0.0114667,0.583512,0.83138,0.154199,0.002388,-0.00718,-0.00189867,Non directed motion
10,2017-09-07 20:36:21,0.016148,0.583044,0.831276,0.154616,0.002856,-0.007076,-0.006216,Non directed motion
11,2017-09-07 20:36:21,0.00907733,0.582576,0.831172,0.154981,0.003324,-0.003072,-0.00268133,Non directed motion
12,2017-09-07 20:36:21,0.00939067,0.582368,0.830704,0.155555,0.003532,-0.002604,-0.00325467,Non directed motion
13,2017-09-07 20:36:21,0.0162,0.582681,0.829351,0.156231,0.00321867,-0.00515066,-0.00783066,Non directed motion
14,2017-09-07 20:36:21,0.011516,0.583932,0.827268,0.157116,0.001968,0.000831987,-0.008716,Non directed motion
15,2017-09-07 20:36:21,0.013776,0.586328,0.824248,0.157896,-0.000427992,0.00385199,-0.009496,Non directed motion
16,2017-09-07 20:36:21,0.0174293,0.589193,0.820707,0.159043,-0.00329332,0.00739333,-0.00674268,Non directed motion
17,2017-09-07 20:36:21,0.0301306,0.592527,0.816957,0.160761,-0.00662665,0.0111427,-0.0123613,Non directed motion
18,2017-09-07 20:36:21,0.04034,0.596329,0.812739,0.162949,-0.0104293,0.0192613,-0.0106493,Non directed motion
19,2017-09-07 20:36:21,0.0514387,0.600809,0.808156,0.165085,-0.0188093,0.023844,-0.00878536,Non directed motion
20,2017-09-07 20:36:21,0.0704853,0.605497,0.803208,0.166596,-0.0234973,0.028792,-0.018196,Non directed motion
21,2017-09-07 20:36:21,0.073784,0.610289,0.798156,0.167951,-0.0282893,0.033844,-0.0116507,Non directed motion
22,2017-09-07 20:36:21,0.0888307,0.615185,0.792844,0.168889,-0.0370853,0.039156,-0.0125893,Non directed motion
23,2017-09-07 20:36:21,0.111932,0.620237,0.787324,0.169619,-0.0421373,0.048576,-0.0212187,Non directed motion
24,2017-09-07 20:36:21,0.123339,0.625395,0.7817,0.170244,-0.0472947,0.0542,-0.021844,Non directed motion
25,2017-09-07 20:36:22,0.131055,0.630968,0.775919,0.170505,-0.052868,0.0599813,-0.0182053,Non directed motion
