,Date_Time,ODBA,X_static,Y_static,Z_static,X_dynamic,Y_dynamic,Z_dynamic,Label
0,2017-03-27 18:54:55,0.007316,-0.349205,-0.915088,0.148367,-0.00239467,0.000988,0.00393333,Resting
1,2017-03-27 18:54:55,0.00726266,-0.349363,-0.915088,0.148263,-0.00223733,0.000988,0.00403733,Resting
2,2017-03-27 18:54:55,0.006832,-0.349467,-0.915088,0.148211,-0.00213333,0.000988,-0.00371067,Resting
3,2017-03-27 18:54:55,0.00667467,-0.349519,-0.915088,0.148105,-0.00208133,0.000988,-0.00360533,Resting
4,2017-03-27 18:54:55,0.00742132,-0.349519,-0.915088,0.147948,-0.00208133,0.000988,0.00435199,Resting
5,2017-03-27 18:54:55,0.00367868,-0.349519,-0.915088,0.147791,-0.00208133,0.000988,0.000609345,Resting
6,2017-03-27 18:54:55,0.00615065,-0.349519,-0.915088,0.147581,-0.00208133,0.000988,-0.00308132,Resting
7,2017-03-27 18:54:55,0.0118973,-0.349571,-0.915036,0.147268,-0.00592931,0.000936,0.00503197,Resting
8,2017-03-27 18:54:55,0.00420269,-0.349623,-0.915036,0.147111,-0.00197733,0.000936,0.00128936,Resting
9,2017-03-27 18:54:55,0.00815604,-0.349675,-0.914984,0.146953,-0.00192533,0.00088402,0.00534669,Resting
10,2017-03-27 18:54:55,0.0161093,-0.349831,-0.914984,0.146744,-0.00176935,0.00478398,0.00955597,Resting
11,2017-03-27 18:54:55,0.00826267,-0.349987,-0.914984,0.146535,-0.00551333,0.000884,0.00186533,Resting
12,2017-03-27 18:54:55,0.00857463,-0.349987,-0.915088,0.146327,-0.00551332,0.000987991,0.00207331,Resting
13,2017-03-27 18:54:55,0.010044,-0.350039,-0.915088,0.146171,-0.00156133,-0.00291201,-0.00557067,Resting
14,2017-03-27 18:54:55,0.0146707,-0.350144,-0.915088,0.146015,0.002444,-0.006812,-0.00541467,Resting
15,2017-03-27 18:54:55,0.00468667,-0.350092,-0.915088,0.145807,0.002392,0.000987996,-0.00130667,Resting
16,2017-03-27 18:54:55,0.0100827,-0.350092,-0.915088,0.145597,0.00629199,0.000988,0.00280266,Resting
17,2017-03-27 18:54:55,0.004164,-0.350092,-0.915036,0.145336,0.00239201,0.000936,-0.000835992,Resting
18,2017-03-27 18:54:55,0.00317599,-0.349988,-0.914984,0.14518,-0.00161199,0.000884,-0.000680001,Resting
19,2017-03-27 18:54:55,0.00312403,-0.349936,-0.914932,0.145128,-0.001664,0.000832,-0.00062803,Resting
20,2017-03-27 18:54:55,0.006972,-0.349936,-0.915036,0.144972,-0.001664,0.000936,-0.004372,Resting
21,2017-03-27 18:54:55,0.007024,-0.349884,-0.91514,0.144868,-0.001716,0.00104,-0.004268,Resting
22,2017-03-27 18:54:55,0.007024,-0.349936,-0.915192,0.144868,-0.001664,0.001092,-0.004268,Resting
23,2017-03-27 18:54:55,0.00676399,-0.35004,-0.91514,0.144764,-0.00155999,0.00104,-0.004164,Resting
24,2017-03-27 18:54:55,0.00749198,-0.350092,-0.91514,0.14466,0.00239199,0.00104,-0.00405999,Resting
25,2017-03-27 18:54:56,0.00259601,-0.350144,-0.915192,0.144452,-0.00145601,0.001092,4.80071e-05,Resting
26,2017-03-27 18:54:56,0.0106573,-0.350196,-0.915244,0.144191,-0.005304,0.001144,0.00420933,Resting
27,2017-03-27 18:54:56,0.00691333,-0.350248,-0.915296,0.144035,-0.001352,0.001196,0.00436533,Resting
28,2017-03-27 18:54:56,0.00572266,-0.3503,-0.915296,0.143827,-0.0013,0.001196,-0.00322666,Resting
29,2017-03-27 18:54:56,0.00696933,-0.350352,-0.915244,0.143565,-0.001248,-0.00275599,-0.00296533,Resting
30,2017-03-27 18:54:56,0.00899731,-0.350404,-0.915192,0.143409,-0.001196,0.00109199,-0.00670932,Resting
31,2017-03-27 18:54:56,0.0101933,-0.350456,-0.915088,0.143149,0.00275598,0.000988,-0.00644933,Resting
32,2017-03-27 18:54:56,0.0102453,-0.350508,-0.91514,0.142993,-0.00109197,-0.00286,-0.00629333,Resting
33,2017-03-27 18:54:56,0.0118573,-0.350508,-0.91514,0.142889,0.002808,-0.00286002,-0.00618931,Resting
34,2017-03-27 18:54:56,0.0117533,-0.350456,-0.915088,0.142785,0.00275598,-0.00681198,-0.00218533,Resting
35,2017-03-27 18:54:56,0.00603329,-0.350508,-0.91514,0.142681,-0.00109198,-0.00285998,-0.00208132,Resting
36,2017-03-27 18:54:56,0.00582265,-0.35056,-0.915192,0.142629,0.00285999,0.001092,0.00187067,Resting
37,2017-03-27 18:54:56,0.00421067,-0.35056,-0.915244,0.142473,-0.00104,0.001144,0.00202667,Resting
38,2017-03-27 18:54:56,0.00441867,-0.350508,-0.915244,0.142317,-0.001092,0.001144,0.00218267,Resting
39,2017-03-27 18:54:56,0.00842266,-0.350508,-0.915244,0.142213,-0.001092,0.001144,0.00618667,Resting
40,2017-03-27 18:54:56,0.0100867,-0.350456,-0.915244,0.142213,0.002756,0.001144,0.00618667,Resting
