,Date_Time,ODBA,X_static,Y_static,Z_static,X_dynamic,Y_dynamic,Z_dynamic,Label
0,2017-03-04 16:58:30,0.322696,-0.68886,-0.658285,-0.0368707,-0.12754,0.158285,0.0368707,Swimming
1,2017-03-04 16:58:30,0.326068,-0.691517,-0.655681,-0.037704,-0.132683,0.159581,0.033804,Swimming
2,2017-03-04 16:58:30,0.365057,-0.693861,-0.653389,-0.0383293,-0.130339,0.157289,0.0774291,Swimming
3,2017-03-04 16:58:30,0.408102,-0.695945,-0.651253,-0.0386947,-0.116555,0.151253,0.140294,Swimming
4,2017-03-04 16:58:30,0.443401,-0.697925,-0.649223,-0.038904,-0.0950748,0.149223,0.199104,Swimming
5,2017-03-04 16:58:30,0.416256,-0.699801,-0.647296,-0.0390613,-0.0618989,0.131696,0.222661,Swimming
6,2017-03-04 16:58:30,0.354065,-0.701676,-0.645473,-0.0391667,-0.0444241,0.118173,0.191467,Swimming
7,2017-03-04 16:58:30,0.268628,-0.703707,-0.643703,-0.039532,-0.0423933,0.0812026,0.145032,Swimming
8,2017-03-04 16:58:30,0.171652,-0.705945,-0.642296,-0.0400013,-0.0362547,0.044596,0.0908013,Swimming
9,2017-03-04 16:58:30,0.152776,-0.708132,-0.640733,-0.0405747,-0.049668,0.0430333,0.0600747,Swimming
10,2017-03-04 16:58:30,0.149184,-0.710423,-0.639119,-0.040888,-0.0590773,0.0453187,0.044788,Swimming
11,2017-03-04 16:58:30,0.153387,-0.712609,-0.637504,-0.040992,-0.0646907,0.059404,0.029292,Swimming
12,2017-03-04 16:58:30,0.165493,-0.714693,-0.635837,-0.0411493,-0.0744066,0.0772373,0.0138494,Swimming
13,2017-03-04 16:58:30,0.200338,-0.716725,-0.634327,-0.0414627,-0.0879746,0.0952266,-0.0171372,Swimming
14,2017-03-04 16:58:30,0.25134,-0.718549,-0.633025,-0.042036,-0.0861507,0.121325,-0.0438639,Swimming
15,2017-03-04 16:58:30,0.302497,-0.720269,-0.631984,-0.0428173,-0.103931,0.135884,-0.0626826,Swimming
16,2017-03-04 16:58:30,0.310917,-0.721727,-0.630995,-0.0436507,-0.118073,0.107595,-0.0852492,Swimming
17,2017-03-04 16:58:30,0.331141,-0.72282,-0.630057,-0.044796,-0.10918,0.118357,-0.103604,Swimming
18,2017-03-04 16:58:30,0.347616,-0.723809,-0.629016,-0.0458907,-0.119991,0.121216,-0.106409,Swimming
19,2017-03-04 16:58:30,0.329515,-0.724331,-0.628235,-0.0470893,-0.127269,0.116535,-0.0857106,Swimming
20,2017-03-04 16:58:30,0.315523,-0.724383,-0.627661,-0.048756,-0.131117,0.119861,-0.064544,Swimming
21,2017-03-04 16:58:30,0.301585,-0.724277,-0.627193,-0.0506307,-0.135123,0.115493,-0.0509693,Swimming
22,2017-03-04 16:58:30,0.291337,-0.724068,-0.626724,-0.0528187,-0.131432,0.118924,-0.0409813,Swimming
23,2017-03-04 16:58:30,0.289931,-0.723495,-0.626932,-0.0550067,-0.132005,0.119132,-0.0387933,Swimming
24,2017-03-04 16:58:30,0.294299,-0.722244,-0.62766,-0.0565173,-0.129356,0.11596,-0.0489826,Swimming
25,2017-03-04 16:58:31,0.276257,-0.720421,-0.628441,-0.0576627,-0.123379,0.112841,-0.0400374,Swimming
26,2017-03-04 16:58:31,0.314949,-0.717765,-0.629117,-0.0574027,-0.137735,0.129117,-0.0480973,Swimming
27,2017-03-04 16:58:31,0.285739,-0.714484,-0.630784,-0.0563613,-0.0863162,0.142484,-0.0569386,Swimming
28,2017-03-04 16:58:31,0.222887,-0.710943,-0.633232,-0.0549027,-0.0820574,0.0785324,-0.0622973,Swimming
29,2017-03-04 16:58:31,0.234703,-0.707297,-0.636201,-0.0536013,-0.0896026,0.0893013,-0.0557987,Swimming
30,2017-03-04 16:58:31,0.246676,-0.703547,-0.639535,-0.052612,-0.0894533,0.108235,-0.048988,Swimming
31,2017-03-04 16:58:31,0.254957,-0.699588,-0.642764,-0.0515187,-0.0817121,0.107564,-0.0656812,Swimming
32,2017-03-04 16:58:31,0.240103,-0.695369,-0.646409,-0.0507373,-0.0702306,0.0917093,-0.0781627,Swimming
33,2017-03-04 16:58:31,0.221136,-0.691307,-0.650264,-0.0503213,-0.0664933,0.076064,-0.0785787,Swimming
34,2017-03-04 16:58:31,0.206073,-0.687296,-0.654639,-0.0502693,-0.058804,0.0608386,-0.0864307,Swimming
35,2017-03-04 16:58:31,0.179568,-0.68292,-0.659169,-0.0505813,-0.04368,0.0380693,-0.0978186,Swimming
36,2017-03-04 16:58:31,0.145105,-0.678753,-0.664273,-0.0514147,-0.0282467,0.0119734,-0.104885,Swimming
37,2017-03-04 16:58:31,0.0789841,-0.674325,-0.669221,-0.052612,-0.0131747,0.00122136,-0.0645881,Swimming
38,2017-03-04 16:58:31,0.043628,-0.669691,-0.673805,-0.0537573,0.0094906,-0.00589464,-0.0282428,Swimming
39,2017-03-04 16:58:31,0.0601946,-0.665004,-0.678545,-0.055164,0.0322039,-0.0206546,-0.00733607,Swimming
40,2017-03-04 16:58:31,0.0891398,-0.660525,-0.683285,-0.0573,0.0472253,-0.0315146,0.0103999,Swimming
41,2017-03-04 16:58:31,0.110811,-0.656099,-0.687921,-0.0606333,0.0466987,-0.0386786,0.0254333,Swimming
42,2017-03-04 16:58:31,0.125937,-0.651984,-0.692452,-0.0649053,0.046484,-0.0458479,0.0336053,Swimming
43,2017-03-04 16:58:31,0.126713,-0.648287,-0.696723,-0.0697493,0.0349867,-0.0532772,0.0384493,Swimming
44,2017-03-04 16:58:31,0.100291,-0.645057,-0.700943,-0.074176,0.0239573,-0.0490574,0.027276,Swimming
45,2017-03-04 16:58:31,0.101119,-0.641932,-0.70464,-0.0779267,0.00523202,-0.07266,0.0232266,Swimming
46,2017-03-04 16:58:31,0.0823947,-0.638859,-0.707816,-0.081052,0.00605867,-0.057784,0.018552,Swimming
47,2017-03-04 16:58:31,0.0965947,-0.635733,-0.710888,-0.083916,-0.00486665,-0.050812,0.040916,Swimming
48,2017-03-04 16:58:31,0.107568,-0.632452,-0.71396,-0.08678,-0.000347992,-0.04774,0.05948,Swimming
49,2017-03-04 16:58:31,0.106819,-0.628963,-0.717241,-0.0896973,0.00786266,-0.0405587,0.0583973,Swimming
50,2017-03-04 16:58:32,0.102444,-0.625316,-0.720783,-0.0925107,0.012016,-0.0448173,0.0456107,Swimming
51,2017-03-04 16:58:32,0.11694,-0.621409,-0.724532,-0.0950627,0.0237093,-0.0567679,0.0364627,Swimming
52,2017-03-04 16:58:32,0.122859,-0.617451,-0.728647,-0.0973547,0.0236507,-0.0721533,0.0270547,Swimming
53,2017-03-04 16:58:32,0.135948,-0.613128,-0.732917,-0.0994373,0.031128,-0.0756826,0.0291373,Swimming
54,2017-03-04 16:58:32,0.148677,-0.608493,-0.736824,-0.101208,0.0498932,-0.0639761,0.034808,Swimming
55,2017-03-04 16:58:32,0.161095,-0.603963,-0.740835,-0.102667,0.0609626,-0.0482654,0.0518665,Swimming
56,2017-03-04 16:58:32,0.196598,-0.599223,-0.744845,-0.104021,0.0640226,-0.0598545,0.0727212,Swimming
57,2017-03-04 16:58:32,0.205211,-0.594379,-0.748804,-0.105636,0.0709787,-0.055896,0.078336,Swimming
58,2017-03-04 16:58:32,0.198075,-0.589431,-0.752815,-0.107459,0.0621307,-0.0518854,0.0840587,Swimming
59,2017-03-04 16:58:32,0.190891,-0.584379,-0.756825,-0.109437,0.0609787,-0.0556747,0.0742373,Swimming
60,2017-03-04 16:58:32,0.183807,-0.579379,-0.76094,-0.111468,0.0559787,-0.06326,0.064568,Swimming
61,2017-03-04 16:58:32,0.184367,-0.574327,-0.765107,-0.113447,0.0548267,-0.0707933,0.0587467,Swimming
62,2017-03-04 16:58:32,0.184663,-0.569223,-0.769325,-0.115165,0.0575227,-0.0744747,0.0526654,Swimming
63,2017-03-04 16:58:32,0.172953,-0.564117,-0.773596,-0.116832,0.0602173,-0.066204,0.046532,Swimming
64,2017-03-04 16:58:32,0.179905,-0.558596,-0.77818,-0.118289,0.066396,-0.06162,0.0518893,Swimming
65,2017-03-04 16:58:32,0.198711,-0.553596,-0.783024,-0.119539,0.069196,-0.064676,0.0648386,Swimming
66,2017-03-04 16:58:32,0.217885,-0.548492,-0.787087,-0.12058,0.0757919,-0.0645133,0.0775799,Swimming
67,2017-03-04 16:58:32,0.232947,-0.543127,-0.791357,-0.121777,0.0822266,-0.0680426,0.0826773,Swimming
68,2017-03-04 16:58:32,0.235896,-0.537657,-0.795888,-0.123027,0.0845573,-0.059612,0.0917266,Swimming
69,2017-03-04 16:58:32,0.242433,-0.532136,-0.800471,-0.124068,0.082936,-0.0706293,0.088868,Swimming
70,2017-03-04 16:58:32,0.225728,-0.526668,-0.804897,-0.125057,0.073568,-0.0662027,0.0859573,Swimming
71,2017-03-04 16:58:32,0.201431,-0.521148,-0.809116,-0.126099,0.064148,-0.061984,0.0752987,Swimming
72,2017-03-04 16:58:32,0.185247,-0.515731,-0.813177,-0.127193,0.0548307,-0.0618227,0.0685933,Swimming
73,2017-03-04 16:58:32,0.177123,-0.510365,-0.816927,-0.128184,0.0494654,-0.0580733,0.069584,Swimming
