,Date_Time,ODBA,X_static,Y_static,Z_static,X_dynamic,Y_dynamic,Z_dynamic,Label
0,2017-03-27 18:56:40,0.078584,-0.478487,-0.781984,0.253181,0.0214867,-0.053916,-0.00318135,Swimming
1,2017-03-27 18:56:40,0.098468,-0.483487,-0.777088,0.255369,0.0303867,-0.054912,-0.0131693,Swimming
2,2017-03-27 18:56:40,0.129791,-0.488591,-0.772348,0.257348,0.0432907,-0.063552,-0.022948,Swimming
3,2017-03-27 18:56:40,0.141301,-0.493799,-0.767868,0.259171,0.0445987,-0.068032,-0.0286707,Swimming
4,2017-03-27 18:56:40,0.120468,-0.498383,-0.763388,0.260473,0.0452827,-0.060812,-0.0143734,Swimming
5,2017-03-27 18:56:40,0.230818,-0.502653,-0.759429,0.260995,0.0729533,-0.0843706,-0.0734945,Swimming
6,2017-03-27 18:56:40,0.163968,-0.506664,-0.755991,0.260995,0.0574641,-0.0799094,-0.0265948,Swimming
7,2017-03-27 18:56:40,0.120199,-0.510467,-0.752763,0.260995,0.0182669,-0.0792374,-0.0226949,Swimming
8,2017-03-27 18:56:40,0.198302,-0.514217,-0.749377,0.261463,0.0533174,-0.0944226,-0.0505624,Swimming
9,2017-03-27 18:56:40,0.151732,-0.518228,-0.745992,0.262296,0.0729281,-0.0782079,-0.000595659,Swimming
10,2017-03-27 18:56:40,0.212428,-0.522499,-0.742711,0.26266,0.0888987,-0.0580893,0.0654402,Swimming
11,2017-03-27 18:56:40,0.255129,-0.526979,-0.739377,0.262972,0.0894787,-0.0419226,0.123728,Swimming
12,2017-03-27 18:56:40,0.278491,-0.531719,-0.736044,0.263284,0.0981187,-0.033456,0.146916,Swimming
13,2017-03-27 18:56:40,0.286829,-0.536407,-0.732763,0.262815,0.122307,-0.0406374,0.123885,Swimming
14,2017-03-27 18:56:40,0.237496,-0.541199,-0.729481,0.261721,0.111499,-0.0596187,0.0663786,Swimming
15,2017-03-27 18:56:40,0.270985,-0.545887,-0.726408,0.260107,0.182587,-0.082192,-0.00620663,Swimming
16,2017-03-27 18:56:40,0.31896,-0.550261,-0.723387,0.257815,0.194761,-0.0461134,0.0780852,Swimming
17,2017-03-27 18:56:40,0.383552,-0.554428,-0.720521,0.255055,0.175528,-0.00607878,0.201945,Swimming
18,2017-03-27 18:56:40,0.4808,-0.558179,-0.717708,0.252087,0.132379,0.0458078,0.302613,Swimming
19,2017-03-27 18:56:40,0.511902,-0.561616,-0.715,0.249013,0.0889154,0.09,0.332987,Swimming
20,2017-03-27 18:56:40,0.413891,-0.564688,-0.7125,0.246097,0.00608771,0.0875003,0.320303,Swimming
21,2017-03-27 18:56:40,0.508928,-0.567396,-0.71026,0.243336,-0.0381042,0.12826,0.342564,Swimming
22,2017-03-27 18:56:40,0.526764,-0.569791,-0.708229,0.240575,-0.0669093,0.141829,0.318025,Swimming
23,2017-03-27 18:56:40,0.525828,-0.571873,-0.706199,0.237397,-0.0648268,0.139799,0.321203,Swimming
24,2017-03-27 18:56:40,0.5798,-0.573696,-0.704272,0.234376,-0.102104,0.157372,0.320324,Swimming
25,2017-03-27 18:56:41,0.645524,-0.575363,-0.702293,0.231407,-0.127737,0.186693,0.331093,Swimming
26,2017-03-27 18:56:41,0.70428,-0.576769,-0.700523,0.228073,-0.149831,0.220023,0.334427,Swimming
