,Date_Time,ODBA,X_static,Y_static,Z_static,X_dynamic,Y_dynamic,Z_dynamic,Label
0,2018-02-15 17:27:48,0.0630013,-0.210531,0.959627,0.150995,-0.0160693,-0.00262667,0.0443053,Feeding
1,2018-02-15 17:27:48,0.0793306,-0.209437,0.959888,0.15162,-0.0132627,-0.010688,0.05538,Feeding
2,2018-02-15 17:27:48,0.091756,-0.2085,0.960097,0.152141,-0.0142,-0.0108973,0.0666586,Feeding
3,2018-02-15 17:27:48,0.0998733,-0.207771,0.960253,0.152609,-0.00702936,-0.0188533,0.0739906,Feeding
4,2018-02-15 17:27:48,0.112385,-0.207197,0.960409,0.152921,0.000197295,-0.0268093,0.0853786,Feeding
5,2018-02-15 17:27:48,0.124056,-0.206728,0.960513,0.153129,-0.000271995,-0.0308133,0.0929706,Feeding
6,2018-02-15 17:27:48,0.132325,-0.206311,0.960617,0.153181,-0.000689328,-0.0348173,0.0968186,Feeding
7,2018-02-15 17:27:48,0.128739,-0.205945,0.960565,0.153181,-0.00495463,-0.0347653,0.0890187,Feeding
8,2018-02-15 17:27:48,0.109551,-0.205685,0.960565,0.153129,-0.00521465,-0.0308653,0.0734706,Feeding
9,2018-02-15 17:27:48,0.0863106,-0.205477,0.960565,0.153077,-0.00152267,-0.0308653,0.0539226,Feeding
10,2018-02-15 17:27:48,0.0588013,-0.205373,0.960461,0.153287,-0.00552666,-0.0229613,0.0303133,Feeding
11,2018-02-15 17:27:48,0.023336,-0.205321,0.960305,0.153548,-0.00557866,-0.0150053,0.00275201,Feeding
12,2018-02-15 17:27:48,0.0496013,-0.205269,0.960305,0.153965,-0.00953066,-0.00330535,-0.0367653,Feeding
13,2018-02-15 17:27:48,0.0866159,-0.205217,0.960149,0.154383,-0.00958266,0.00465065,-0.0723826,Feeding
14,2018-02-15 17:27:48,0.137989,-0.205165,0.960045,0.1548,-0.00963466,0.0165546,-0.1118,Feeding
15,2018-02-15 17:27:48,0.185618,-0.205009,0.959889,0.155217,-0.00589068,0.0284106,-0.151317,Feeding
16,2018-02-15 17:27:48,0.213098,-0.204801,0.959785,0.155583,0.00950126,0.0324146,-0.171183,Feeding
17,2018-02-15 17:27:48,0.240656,-0.204541,0.959733,0.155948,0.0170413,0.0363666,-0.187248,Feeding
18,2018-02-15 17:27:48,0.236917,-0.204333,0.959629,0.156313,0.0246333,0.0364707,-0.175813,Feeding
19,2018-02-15 17:27:48,0.217523,-0.204021,0.959525,0.156627,0.0321213,0.0287747,-0.156627,Feeding
20,2018-02-15 17:27:48,0.198075,-0.203761,0.959473,0.156887,0.0396613,0.0249267,-0.133487,Feeding
21,2018-02-15 17:27:48,0.166931,-0.203813,0.959735,0.157252,0.0358133,0.0207653,-0.110352,Feeding
22,2018-02-15 17:27:48,0.147221,-0.203761,0.959996,0.157356,0.0357613,0.020504,-0.090956,Feeding
23,2018-02-15 17:27:48,0.146909,-0.203553,0.960048,0.157304,0.0355533,0.020452,-0.090904,Feeding
