,Date_Time,ODBA,X_static,Y_static,Z_static,X_dynamic,Y_dynamic,Z_dynamic,Label
0,2017-09-07 21:57:16,0.012808,0.266439,0.969932,0.122501,-0.000838665,0.00276801,-0.00920132,Feeding
1,2017-09-07 21:57:16,0.0169693,0.266231,0.969671,0.122709,-0.000630664,0.0108293,-0.00550934,Feeding
2,2017-09-07 21:57:16,0.0171267,0.266023,0.969513,0.122917,-0.000422664,0.00708668,-0.00961732,Feeding
3,2017-09-07 21:57:16,0.00953603,0.265815,0.969356,0.123177,-0.000214664,0.00334402,-0.00597735,Feeding
4,2017-09-07 21:57:16,0.0141666,0.265607,0.969199,0.123959,-6.66449e-06,0.00740132,-0.00675866,Feeding
5,2017-09-07 21:57:16,0.0232694,0.265607,0.968885,0.124948,-0.00390671,0.00771467,-0.011648,Feeding
6,2017-09-07 21:57:16,0.0285253,0.265607,0.968728,0.126147,-0.0117067,0.007872,-0.00894666,Feeding
7,2017-09-07 21:57:16,0.0301947,0.265816,0.968571,0.127449,-0.011916,0.00802934,-0.0102493,Feeding
8,2017-09-07 21:57:16,0.03618,0.266285,0.968361,0.128856,-0.0162853,0.00823867,-0.011656,Feeding
9,2017-09-07 21:57:16,0.0464813,0.267015,0.968048,0.130315,-0.0170147,0.008552,-0.0209147,Feeding
10,2017-09-07 21:57:16,0.0451867,0.267744,0.967631,0.131773,-0.013844,0.00896934,-0.0223733,Feeding
11,2017-09-07 21:57:16,0.051796,0.268525,0.967213,0.133284,-0.0185253,0.0132867,-0.019984,Feeding
12,2017-09-07 21:57:16,0.0587707,0.269568,0.966744,0.134847,-0.027368,0.013756,-0.0176467,Feeding
13,2017-09-07 21:57:16,0.0616893,0.270715,0.966327,0.136201,-0.0285147,0.0141733,-0.0190013,Feeding
14,2017-09-07 21:57:16,0.064556,0.272069,0.966065,0.137452,-0.0259693,0.0183347,-0.020252,Feeding
15,2017-09-07 21:57:16,0.0558254,0.273528,0.9657,0.138597,-0.023528,0.0187,-0.0135974,Feeding
16,2017-09-07 21:57:16,0.0470427,0.274987,0.965439,0.139795,-0.0210867,0.0111614,-0.0147947,Feeding
17,2017-09-07 21:57:16,0.048144,0.277748,0.964657,0.141253,-0.019948,0.0119427,-0.0162533,Feeding
18,2017-09-07 21:57:16,0.0527799,0.282019,0.964448,0.141409,-0.0203186,0.016052,-0.0164093,Feeding
19,2017-09-07 21:57:16,0.0402013,0.281967,0.962937,0.142972,-0.0163666,0.0136627,-0.010172,Feeding
20,2017-09-07 21:57:16,0.0340173,0.281707,0.962364,0.144275,-0.00830664,0.010336,-0.0153747,Feeding
21,2017-09-07 21:57:16,0.0389666,0.282436,0.960332,0.146463,-0.00903597,0.00846801,-0.0214627,Feeding
22,2017-09-07 21:57:16,0.0378813,0.282749,0.959081,0.147713,-0.0093493,0.00971867,-0.0188133,Feeding
23,2017-09-07 21:57:16,0.0429813,0.283011,0.958508,0.148079,-0.00961064,0.010292,-0.0230787,Feeding
24,2017-09-07 21:57:16,0.055464,0.283584,0.958195,0.147975,-0.014084,0.0145053,-0.0268747,Feeding
25,2017-09-07 21:57:17,0.0483467,0.284469,0.957881,0.147559,-0.00316932,0.0148187,-0.0303587,Feeding
26,2017-09-07 21:57:17,0.0766346,0.285512,0.957568,0.147091,-0.0160119,0.022932,-0.0376906,Feeding
27,2017-09-07 21:57:17,0.101027,0.286711,0.957307,0.146623,-0.0250106,0.0309933,-0.0450226,Feeding
28,2017-09-07 21:57:17,0.0865787,0.287909,0.957045,0.146415,-0.0027094,0.0312547,-0.0526146,Feeding
29,2017-09-07 21:57:17,0.0879306,0.288952,0.95668,0.146259,-0.0116519,0.02772,-0.0485587,Feeding
30,2017-09-07 21:57:17,0.0420746,0.289995,0.956367,0.145947,-0.0126945,0.000633318,-0.0287468,Feeding
31,2017-09-07 21:57:17,0.052957,0.29088,0.956105,0.145531,0.00212033,-0.00300563,-0.0478311,Feeding
32,2017-09-07 21:57:17,0.262547,0.291713,0.955948,0.145113,0.0637864,-0.0653477,-0.133413,Feeding
33,2017-09-07 21:57:17,0.164478,0.292391,0.955896,0.144384,-0.0032909,0.0246036,-0.136584,Feeding
34,2017-09-07 21:57:17,0.235902,0.29286,0.955844,0.143499,-0.0975599,-0.108144,-0.0301986,Feeding
35,2017-09-07 21:57:17,0.1219,0.293225,0.955792,0.142717,-0.0549253,-0.045592,0.0213827,Feeding
36,2017-09-07 21:57:17,0.111295,0.293539,0.955844,0.141988,-0.0591386,-0.030044,0.022112,Feeding
37,2017-09-07 21:57:17,0.0653853,0.293904,0.955844,0.141363,-0.051704,-0.00664402,0.00703735,Feeding
38,2017-09-07 21:57:17,0.04898,0.294165,0.955844,0.140841,-0.0402653,0.00115599,0.00755867,Feeding
39,2017-09-07 21:57:17,0.0538706,0.294427,0.95574,0.140216,-0.0366266,0.00905998,0.008184,Feeding
40,2017-09-07 21:57:17,0.0624533,0.294636,0.95574,0.139643,-0.040736,0.00906001,0.0126573,Feeding
41,2017-09-07 21:57:17,0.0907398,0.294845,0.955844,0.138861,-0.0370453,0.00505602,0.0486385,Feeding
42,2017-09-07 21:57:17,0.101275,0.295055,0.955896,0.137976,-0.0255547,-0.00279595,0.0729239,Feeding
43,2017-09-07 21:57:17,0.120277,0.295368,0.955948,0.137143,-0.0258679,0.00495201,0.0894574,Feeding
44,2017-09-07 21:57:17,0.11368,0.295785,0.955948,0.136257,-0.0105852,0.00495199,0.0981427,Feeding
45,2017-09-07 21:57:17,0.108423,0.296515,0.955791,0.135372,0.00428544,0.00120931,0.102928,Feeding
46,2017-09-07 21:57:17,0.140635,0.2974,0.955477,0.134643,0.0268,-0.00627735,0.107557,Feeding
47,2017-09-07 21:57:17,0.160291,0.297921,0.955425,0.133913,0.0301787,-0.0179253,0.112187,Feeding
48,2017-09-07 21:57:17,0.16102,0.298233,0.955529,0.132976,0.0298667,-0.0180293,0.113124,Feeding
49,2017-09-07 21:57:17,0.184936,0.298755,0.955581,0.132091,0.0489454,-0.0180813,0.117909,Feeding
50,2017-09-07 21:57:18,0.184727,0.299484,0.955372,0.131361,0.059916,-0.017872,0.106939,Feeding
51,2017-09-07 21:57:18,0.172609,0.300317,0.955163,0.130736,0.0746827,-0.00596269,0.091964,Feeding
52,2017-09-07 21:57:18,0.179997,0.301047,0.955007,0.130163,0.0856533,-0.00970665,0.0846374,Feeding
53,2017-09-07 21:57:18,0.171885,0.301724,0.954799,0.129589,0.084976,-0.00169869,0.0852107,Feeding
54,2017-09-07 21:57:18,0.328185,0.302297,0.954695,0.128912,0.178202,-0.0405945,0.109388,Feeding
55,2017-09-07 21:57:18,0.304789,0.302767,0.954591,0.128235,0.287031,-0.00149122,0.0162659,Feeding
56,2017-09-07 21:57:18,0.262913,0.30308,0.954487,0.127453,-0.04138,-0.0989863,0.122547,Feeding
57,2017-09-07 21:57:18,0.182164,0.303393,0.954435,0.126464,-0.053393,-0.0247351,0.104036,Feeding
58,2017-09-07 21:57:18,0.329901,0.303655,0.954383,0.125527,0.0244453,-0.134082,0.171373,Feeding
59,2017-09-07 21:57:18,0.18456,0.304176,0.954277,0.124693,-0.00727598,-0.0714772,0.105807,Feeding
60,2017-09-07 21:57:18,0.0728746,0.305167,0.954172,0.123964,-0.0121666,-0.024472,0.036236,Feeding
61,2017-09-07 21:57:18,0.0129227,0.306157,0.954067,0.123287,0.0063427,-0.00486666,0.00171333,Feeding
62,2017-09-07 21:57:18,0.055044,0.306575,0.953909,0.122609,0.0293253,-0.00470933,-0.0210093,Feeding
63,2017-09-07 21:57:18,0.0656453,0.306887,0.953804,0.121828,0.0408133,-0.000704001,-0.024128,Feeding
64,2017-09-07 21:57:18,0.0785347,0.307512,0.9537,0.121047,0.051888,0.0033,-0.0233467,Feeding
65,2017-09-07 21:57:18,0.0616321,0.308293,0.953492,0.120317,0.0511067,0.00350801,-0.00701739,Feeding
66,2017-09-07 21:57:18,0.0494654,0.308709,0.953127,0.119848,0.0389908,-0.00392662,-0.006548,Feeding
67,2017-09-07 21:57:18,0.0599133,0.309283,0.952865,0.119431,0.0384174,-0.00366533,-0.0178306,Feeding
68,2017-09-07 21:57:18,0.051232,0.309804,0.952969,0.118805,0.026096,0.000130713,-0.0250054,Feeding
69,2017-09-07 21:57:18,0.0505507,0.310116,0.953125,0.118492,0.014084,0.0077747,-0.028692,Feeding
70,2017-09-07 21:57:18,0.0586587,0.309751,0.954168,0.119377,0.00664932,0.014632,-0.0373774,Feeding
71,2017-09-07 21:57:18,0.0704267,0.310219,0.953959,0.120367,-0.00551866,0.0148413,-0.0500667,Feeding
72,2017-09-07 21:57:18,0.0820227,0.311885,0.955364,0.120001,-0.0149853,0.013436,-0.0536013,Feeding
73,2017-09-07 21:57:18,0.0893533,0.312979,0.955936,0.119011,-0.0199786,0.020664,-0.0487107,Feeding
74,2017-09-07 21:57:18,0.084984,0.31402,0.956352,0.117916,-0.02102,0.020248,-0.043716,Feeding
75,2017-09-07 21:57:19,0.088624,0.314957,0.956508,0.116875,-0.0297573,0.016192,-0.0426747,Feeding
76,2017-09-07 21:57:19,0.0919506,0.315635,0.956665,0.115781,-0.0304346,0.0160347,-0.0454813,Feeding
77,2017-09-07 21:57:19,0.0990733,0.31626,0.956771,0.114584,-0.03496,0.0198293,-0.044284,Feeding
78,2017-09-07 21:57:19,0.114048,0.317041,0.956876,0.113283,-0.0357413,0.023624,-0.0546826,Feeding
79,2017-09-07 21:57:19,0.122004,0.318708,0.95672,0.111616,-0.037408,0.02378,-0.060816,Feeding
80,2017-09-07 21:57:19,0.115917,0.318812,0.956876,0.109481,-0.033612,0.023624,-0.0586813,Feeding
81,2017-09-07 21:57:19,0.110297,0.319489,0.957033,0.107241,-0.0342892,0.0195666,-0.0564413,Feeding
82,2017-09-07 21:57:19,0.0728572,0.319749,0.957085,0.104793,-0.0111493,0.00771463,-0.0539933,Feeding
83,2017-09-07 21:57:19,0.047336,0.319801,0.956981,0.102553,-0.00340139,-0.00388127,-0.0400534,Feeding
84,2017-09-07 21:57:19,0.0918774,0.319853,0.957189,0.100313,-0.0307533,0.0155107,-0.0456134,Feeding
85,2017-09-07 21:57:19,0.128633,0.320009,0.957501,0.0981253,-0.0427093,0.0268987,-0.0590253,Feeding
86,2017-09-07 21:57:19,0.106847,0.320219,0.957761,0.0959893,-0.0311186,0.0266387,-0.0490893,Feeding
87,2017-09-07 21:57:19,0.0612947,0.320219,0.958073,0.0937493,-0.0233186,0.00672669,-0.0312494,Feeding
88,2017-09-07 21:57:19,0.0430907,0.320011,0.958333,0.0916133,-0.0153107,0.00646667,-0.0213134,Feeding
89,2017-09-07 21:57:19,0.0482813,0.319541,0.958489,0.0895293,-0.0187413,0.0142106,-0.0153294,Feeding
90,2017-09-07 21:57:19,0.0335094,0.318916,0.958749,0.0873427,-0.018116,0.0100507,-0.0053427,Feeding
91,2017-09-07 21:57:19,0.0423453,0.318291,0.958801,0.085156,-0.0213906,0.00999867,-0.010956,Feeding
92,2017-09-07 21:57:19,0.0412453,0.316363,0.959373,0.082656,-0.0233626,0.00942667,-0.00845601,Feeding
93,2017-09-07 21:57:19,0.0561627,0.313029,0.959425,0.0814587,-0.0278293,0.0132747,-0.0150587,Feeding
94,2017-09-07 21:57:19,0.0572506,0.314071,0.960727,0.0789067,-0.0249707,0.0119733,-0.0203067,Feeding
95,2017-09-07 21:57:19,0.0480439,0.315268,0.961091,0.0766667,-0.0222679,0.0077093,-0.0180667,Feeding
96,2017-09-07 21:57:19,0.0160306,0.315424,0.962861,0.0736453,-0.00292392,-0.00196133,-0.0111453,Feeding
97,2017-09-07 21:57:19,0.037188,0.316101,0.963799,0.0715093,0.0315987,-0.00289867,0.00269066,Feeding
98,2017-09-07 21:57:19,0.0379693,0.316831,0.964111,0.0703107,0.0308693,-0.00321067,0.00388933,Feeding
99,2017-09-07 21:57:19,0.0205333,0.3173,0.964163,0.0695293,-0.0165,-0.00326267,0.000770664,Feeding
100,2017-09-07 21:57:20,0.0238027,0.317509,0.964267,0.06906,-0.0128093,0.000533329,-0.01046,Feeding
101,2017-09-07 21:57:20,0.0273333,0.317561,0.964319,0.0685907,-0.00116137,0.00838132,-0.0177907,Feeding
102,2017-09-07 21:57:20,0.0326533,0.317353,0.964319,0.0682253,0.00294665,0.00838133,-0.0213253,Feeding
103,2017-09-07 21:57:20,0.0134253,0.317353,0.964476,0.067496,-0.000953323,-0.00357595,-0.00889606,Feeding
104,2017-09-07 21:57:20,0.00395067,0.31704,0.964424,0.0667147,0.00325997,0.00037598,-0.000314713,Feeding
